"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","22-SAB24.EDNA.001-COI-Micr-1",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"13564","22-SAB24.EDNA.090-COI-Thel-34",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Thelepus_cincinnatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"13565","22-SAB24.EDNA.090-COI-Pseu-35",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"13566","22-SAB24.EDNA.090-COI-Pter-36",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"13567","22-SAB24.EDNA.090-COI-Yold-37",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Yoldiella_frigida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,141997,"urn:lsid:marinespecies.org:taxname:141997","Animalia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldiella"
"13568","22-SAB24.EDNA.090-COI-Phol-38",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"13569","22-SAB24.EDNA.090-COI-Phol-39",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"13570","22-SAB24.EDNA.090-COI-Thel-40",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Thelepus_cincinnatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"13571","22-SAB24.EDNA.090-COI-Thel-41",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Thelepus_cincinnatus",26,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",38,38,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"13572","22-SAB24.EDNA.090-COI-Laon-42",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Laonice_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131128,"urn:lsid:marinespecies.org:taxname:131128","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Laonice"
"13573","22-SAB24.EDNA.090-COI-Pseu-43",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_acuspes",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104514,"urn:lsid:marinespecies.org:taxname:104514","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13574","22-SAB24.EDNA.090-COI-Para-44",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
"13575","22-SAB24.EDNA.090-COI-Aste-45",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Asterocheres_lilljeborgi",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,135708,"urn:lsid:marinespecies.org:taxname:135708","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Asterocheridae","Asterocheres"
"13576","22-SAB24.EDNA.090-COI-Dend-46",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Dendrobeania_murrayana",7,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",38,38,"en",8,2024,111174,"urn:lsid:marinespecies.org:taxname:111174","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Dendrobeania"
"13577","22-SAB24.EDNA.090-COI-Cent-47",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13578","22-SAB24.EDNA.090-COI-Cent-48",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",370,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13579","22-SAB24.EDNA.090-COI-Cent-49",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13580","22-SAB24.EDNA.090-COI-Psol-50",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Psolus_phantapus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,124710,"urn:lsid:marinespecies.org:taxname:124710","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae","Psolus"
"13581","22-SAB24.EDNA.090-COI-Ster-51",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Sternaspis_scutata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131242,"urn:lsid:marinespecies.org:taxname:131242","Animalia","Annelida","Polychaeta","Terebellida","Sternaspidae","Sternaspis"
"13582","22-SAB24.EDNA.090-COI-Stro-52",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Strongylocentrotus_pallidus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,124324,"urn:lsid:marinespecies.org:taxname:124324","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"13583","22-SAB24.EDNA.090-COI-Stro-53",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Strongylocentrotus_droebachiensis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,124321,"urn:lsid:marinespecies.org:taxname:124321","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"13584","22-SAB24.EDNA.090-COI-Molp-54",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Molpadia_intermedia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,529545,"urn:lsid:marinespecies.org:taxname:529545","Animalia","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia"
"13585","22-SAB24.EDNA.090-COI-Oith-55",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Oithona_similis",6,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",38,38,"en",8,2024,106656,"urn:lsid:marinespecies.org:taxname:106656","Animalia","Arthropoda","Copepoda","Cyclopoida","Oithonidae","Oithona"
"13586","22-SAB24.EDNA.090-COI-Glyc-56",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"13587","22-SAB24.EDNA.090-COI-Glyc-57",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"13588","22-SAB24.EDNA.090-COI-Phac-58",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Phacellophora_camtschatica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,135309,"urn:lsid:marinespecies.org:taxname:135309","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Phacellophoridae","Phacellophora"
"13589","22-SAB24.EDNA.090-COI-Merl-59",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"13590","22-SAB24.EDNA.090-COI-Merl-60",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"13591","22-SAB24.EDNA.090-COI-Merl-61",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"13592","22-SAB24.EDNA.090-COI-Lana-62",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Lanassa_venusta",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131494,"urn:lsid:marinespecies.org:taxname:131494","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lanassa"
"13593","22-SAB24.EDNA.090-COI-Pseu-63",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13594","22-SAB24.EDNA.090-COI-Pseu-64",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13595","22-SAB24.EDNA.090-COI-Pseu-65",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13596","22-SAB24.EDNA.090-COI-Pseu-66",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13597","22-SAB24.EDNA.090-COI-Pseu-67",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13598","22-SAB24.EDNA.090-COI-Pseu-68",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"13599","22-SAB24.EDNA.090-COI-Cent-69",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13600","22-SAB24.EDNA.090-COI-Cent-70",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13601","22-SAB24.EDNA.090-COI-Cent-71",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13602","22-SAB24.EDNA.090-COI-Cent-72",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"13603","22-SAB24.EDNA.090-COI-Aeti-73",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Aetideus_armatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104275,"urn:lsid:marinespecies.org:taxname:104275","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Aetideus"
"13604","22-SAB24.EDNA.090-COI-Echi-74",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Echinarachnius_parma",7,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",38,38,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"13605","22-SAB24.EDNA.090-COI-Echi-75",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Echinarachnius_parma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"13606","22-SAB24.EDNA.090-COI-Scol-76",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Scoloplos_acutus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157563,"urn:lsid:marinespecies.org:taxname:157563","Animalia","Annelida","Polychaeta",NA,"Orbiniidae","Scoloplos"
"13607","22-SAB24.EDNA.090-COI-Clym-77",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Clymenella_zonalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,157320,"urn:lsid:marinespecies.org:taxname:157320","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Clymenella"
"13608","22-SAB24.EDNA.090-COI-Clau-78",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Clausocalanus_lividus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104505,"urn:lsid:marinespecies.org:taxname:104505","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Clausocalanus"
"13609","22-SAB24.EDNA.090-COI-Sync-79",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Synchaeta_triophthalma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,135066,"urn:lsid:marinespecies.org:taxname:135066","Animalia","Rotifera","Eurotatoria","Ploima","Synchaetidae","Synchaeta"
"13610","22-SAB24.EDNA.090-COI-Evad-80",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Evadne_nordmanni",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,106273,"urn:lsid:marinespecies.org:taxname:106273","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Evadne"
"13611","22-SAB24.EDNA.090-COI-Amph-81",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Amphitrite_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,131474,"urn:lsid:marinespecies.org:taxname:131474","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Amphitrite"
"13612","22-SAB24.EDNA.090-COI-Pseu-82",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"13613","22-SAB24.EDNA.090-COI-Pter-83",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"13614","22-SAB24.EDNA.090-COI-Para-84",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
"13615","22-SAB24.EDNA.090-COI-Thys-85",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Thysanoessa_longicaudata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,110709,"urn:lsid:marinespecies.org:taxname:110709","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa"
