"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"11900","22-AZMP2024.EDNA.056-12S-Sill-103",NA,"AZMP2024.EDNA.056",2024-10-21,46.30005,-59.0645,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11901","22-AZMP2024.EDNA.001-12S-Sill-103",NA,"AZMP2024.EDNA.001",2024-10-05,42.13538,-65.5101,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11902","22-SAB24.EDNA.071-12S-Sill-103",NA,"SAB24.EDNA.071",2024-08-15,45.94039,-59.2588,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11903","22-AZMP2024.EDNA.037-12S-Sill-103",NA,"AZMP2024.EDNA.037",2024-10-15,44.0099,-59,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_02","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1182,1182,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11904","22-SAB24.EDNA.046-12S-Sill-103",NA,"SAB24.EDNA.046",2024-08-14,45.90094,-59.6065,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11905","22-AZMP2024.EDNA.016-12S-Sill-103",NA,"AZMP2024.EDNA.016",2024-10-11,42.19984,-65.9386,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",220,220,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11906","22-SAB24.EDNA.036-12S-Sill-103",NA,"SAB24.EDNA.036",2024-08-14,45.88485,-59.6054,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11907","22-SAB24.EDNA.037-12S-Sill-103",NA,"SAB24.EDNA.037",2024-08-14,45.88832,-59.6028,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_2","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54,54,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11908","22-SAB24.EDNA.057-12S-Sill-103",NA,"SAB24.EDNA.057",2024-08-14,45.89205,-59.5834,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11909","22-SAB24.EDNA.091-12S-Sill-103",NA,"SAB24.EDNA.091",2024-08-17,45.87141,-59.5662,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11910","22-SAB24.EDNA.031-12S-Sill-103",NA,"SAB24.EDNA.031",2024-08-14,45.87983,-59.6105,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11911","22-SAB24.EDNA.027-12S-Sill-103",NA,"SAB24.EDNA.027",2024-08-12,46.2719,-59.2382,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11912","22-SAB24.EDNA.048-12S-Sill-103",NA,"SAB24.EDNA.048",2024-08-14,45.90094,-59.6065,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11913","22-SAB24.EDNA.070-12S-Sill-103",NA,"SAB24.EDNA.070",2024-08-15,45.94039,-59.2588,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11914","22-AZMP2024.EDNA.063-12S-Sill-103",NA,"AZMP2024.EDNA.063",2024-10-21,45.99982,-59.5329,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_01","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",50,50,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11915","22-AZMP2024.EDNA.060-12S-Sill-103",NA,"AZMP2024.EDNA.060",2024-10-21,46.10833,-59.3643,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_02","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",65,65,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11916","22-SAB24.EDNA.083-12S-Sill-103",NA,"SAB24.EDNA.083",2024-08-16,45.93695,-58.985,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11917","22-SAB24.EDNA.021-12S-Sill-103",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11918","22-SAB24.EDNA.043-12S-Sill-103",NA,"SAB24.EDNA.043",2024-08-14,45.90094,-59.6065,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11919","22-SAB24.EDNA.056-12S-Sill-103",NA,"SAB24.EDNA.056",2024-08-14,45.89205,-59.5834,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11920","22-SAB24.EDNA.073-12S-Sill-103",NA,"SAB24.EDNA.073",2024-08-16,45.85358,-59.43378,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11921","22-SAB24.EDNA.029-12S-Sill-103",NA,"SAB24.EDNA.029",2024-08-12,46.2719,-59.2382,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11922","22-AZMP2024.EDNA.055-12S-Sill-103",NA,"AZMP2024.EDNA.055",2024-10-21,46.41679,-58.8834,"Sillaginopodys chondropus",80,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",370,370,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11923","22-AZMP2024.EDNA.017-12S-Sill-103",NA,"AZMP2024.EDNA.017",2024-10-11,42.19984,-65.9386,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",220,220,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11924","22-SAB24.EDNA.034-12S-Sill-103",NA,"SAB24.EDNA.034",2024-08-14,45.88485,-59.6054,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11925","22-AZMP2024.EDNA.005-12S-Sill-103",NA,"AZMP2024.EDNA.005",2024-10-06,41.86657,-65.35,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11926","22-AZMP2024.EDNA.053-12S-Sill-103",NA,"AZMP2024.EDNA.053",2024-10-20,46.64487,-58.5453,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11927","22-AZMP2024.EDNA.039-12S-Sill-103",NA,"AZMP2024.EDNA.039",2024-10-15,43.88835,-58.9536,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1771,1771,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11928","22-SAB24.EDNA.078-12S-Sill-103",NA,"SAB24.EDNA.078",2024-08-16,45.86279,-59.2751,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",90,90,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11929","22-SAB24.EDNA.049-12S-Sill-103",NA,"SAB24.EDNA.049",2024-08-14,45.89139,-59.6018,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11930","22-SAB24.EDNA.090-12S-Sill-103",NA,"SAB24.EDNA.090",2024-08-17,45.87141,-59.5662,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11931","22-AZMP2024.EDNA.054-12S-Sill-103",NA,"AZMP2024.EDNA.054",2024-10-21,46.41679,-58.8834,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",370,370,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11932","22-SAB24.EDNA.082-12S-Sill-103",NA,"SAB24.EDNA.082",2024-08-16,45.93695,-58.985,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11933","22-AZMP2024.EDNA.002-12S-Sill-103",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11934","22-SAB24.EDNA.074-12S-Sill-103",NA,"SAB24.EDNA.074",2024-08-16,45.85358,-59.43378,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11935","22-SAB24.EDNA.018-12S-Sill-103",NA,"SAB24.EDNA.018",2024-08-09,46.05632,-59.4121,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11936","22-SAB24.EDNA.080-12S-Sill-103",NA,"SAB24.EDNA.080",2024-08-16,45.87094,-59.1408,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11937","22-SAB24.EDNA.054-12S-Sill-103",NA,"SAB24.EDNA.054",2024-08-14,45.8925,-59.5943,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11938","22-SAB24.EDNA.002-12S-Sill-103",NA,"SAB24.EDNA.002",2024-08-08,46.04525,-59.0925,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11939","22-AZMP2024.EDNA.042-12S-Sill-103",NA,"AZMP2024.EDNA.042",2024-10-15,43.88835,-58.9536,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",500,500,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11940","22-SAB24.EDNA.081-12S-Sill-103",NA,"SAB24.EDNA.081",2024-08-16,45.87094,-59.1408,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11941","22-SAB24.EDNA.092-12S-Sill-103",NA,"SAB24.EDNA.092",2024-08-17,45.82702,-59.6432,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_37","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11942","22-SAB24.EDNA.068-12S-Sill-103",NA,"SAB24.EDNA.068",2024-08-15,45.94501,-59.4234,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",75,75,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11943","22-SAB24.EDNA.028-12S-Sill-103",NA,"SAB24.EDNA.028",2024-08-12,46.2719,-59.2382,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11944","22-SAB24.EDNA.017-12S-Sill-103",NA,"SAB24.EDNA.017",2024-08-09,46.05632,-59.4121,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11945","22-SAB24.EDNA.079-12S-Sill-103",NA,"SAB24.EDNA.079",2024-08-16,45.87094,-59.1408,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11946","22-SAB24.EDNA.077-12S-Sill-103",NA,"SAB24.EDNA.077",2024-08-16,45.86279,-59.2751,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",90,90,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11947","22-AZMP2024.EDNA.021-12S-Sill-103",NA,"AZMP2024.EDNA.021",2024-10-11,42.23141,-65.9053,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",125,125,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11948","22-AZMP2024.EDNA.020-12S-Sill-103",NA,"AZMP2024.EDNA.020",2024-10-11,42.23141,-65.9053,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",125,125,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11949","22-SAB24.EDNA.069-12S-Sill-103",NA,"SAB24.EDNA.069",2024-08-15,45.94039,-59.2588,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11950","22-SAB24.EDNA.004-12S-Sill-103",NA,"SAB24.EDNA.004",2024-08-08,45.98929,-58.8898,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_21","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",96.8,96.8,"en",8,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
"11951","22-AZMP2024.EDNA.040-12S-Sill-103",NA,"AZMP2024.EDNA.040",2024-10-15,43.88835,-58.9536,"Sillaginopodys chondropus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1771,1771,"en",10,2024,321525,"urn:lsid:marinespecies.org:taxname:321525","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginopodys"
